id,libdep,circo,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,actemp,actcho,inactret,age_moyen,libelle_commune,total_voix_par_ville,catégorie,nom,voix,pourcentage_voix,code_insee,insecurite,taux_chomage_moyen
6982,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,HIDALGO,1,0.9174311926605505,02490,0.0,10.375
6983,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,JADOT,3,2.7522935779816518,02490,0.0,10.375
6984,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,PÉCRESSE,6,5.5045871559633035,02490,0.0,10.375
6985,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,POUTOU,1,0.9174311926605505,02490,0.0,10.375
6986,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,DUPONT-AIGNAN,2,1.834862385321101,02490,0.0,10.375
6987,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,abstentions,16,14.678899082568808,02490,0.0,10.375
6988,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,blancs,2,1.834862385321101,02490,0.0,10.375
6989,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monampteuil,109,Petite ville,nuls,2,1.834862385321101,02490,0.0,10.375
7005,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,ARTHAUD,4,1.1594202898550725,02492,0.0,10.375
7006,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,ROUSSEL,5,1.4492753623188406,02492,0.0,10.375
7007,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,MACRON,51,14.782608695652174,02492,0.0,10.375
7008,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,LASSALLE,4,1.1594202898550725,02492,0.0,10.375
7009,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,LE PEN,114,33.04347826086956,02492,0.0,10.375
7010,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,ZEMMOUR,21,6.086956521739131,02492,0.0,10.375
7011,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,MÉLENCHON,24,6.956521739130435,02492,0.0,10.375
7012,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,HIDALGO,1,0.2898550724637681,02492,0.0,10.375
7013,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,JADOT,7,2.0289855072463765,02492,0.0,10.375
7014,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,PÉCRESSE,14,4.057971014492753,02492,0.0,10.375
7015,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,POUTOU,8,2.318840579710145,02492,0.0,10.375
7016,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,DUPONT-AIGNAN,12,3.4782608695652173,02492,0.0,10.375
7017,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,abstentions,75,21.73913043478261,02492,0.0,10.375
7018,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,blancs,2,0.5797101449275363,02492,0.0,10.375
7019,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Monceau-lès-Leups,345,Petite ville,nuls,3,0.8695652173913043,02492,0.0,10.375
7035,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,ARTHAUD,0,0.0,02494,0.0,10.375
7036,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,ROUSSEL,2,1.834862385321101,02494,0.0,10.375
7037,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,MACRON,22,20.18348623853211,02494,0.0,10.375
7038,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,LASSALLE,3,2.7522935779816518,02494,0.0,10.375
7039,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,LE PEN,41,37.61467889908257,02494,0.0,10.375
7040,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,ZEMMOUR,6,5.5045871559633035,02494,0.0,10.375
7041,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,MÉLENCHON,6,5.5045871559633035,02494,0.0,10.375
7042,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,HIDALGO,1,0.9174311926605505,02494,0.0,10.375
7043,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,JADOT,2,1.834862385321101,02494,0.0,10.375
7044,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,PÉCRESSE,3,2.7522935779816518,02494,0.0,10.375
7045,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,POUTOU,0,0.0,02494,0.0,10.375
7046,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,DUPONT-AIGNAN,3,2.7522935779816518,02494,0.0,10.375
7047,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,abstentions,17,15.59633027522936,02494,0.0,10.375
7048,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,blancs,2,1.834862385321101,02494,0.0,10.375
7049,Aisne,02003,22.5,34.1,25.8,14,3.5,34.2,8.5,25.1,41.8,Monceau-sur-Oise,109,Petite ville,nuls,1,0.9174311926605505,02494,0.0,10.375
7065,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,ARTHAUD,0,0.0,02496,0.0,10.375
7066,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,ROUSSEL,0,0.0,02496,0.0,10.375
7067,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,MACRON,8,9.30232558139535,02496,0.0,10.375
7068,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,LASSALLE,3,3.488372093023256,02496,0.0,10.375
7069,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,LE PEN,36,41.86046511627907,02496,0.0,10.375
7070,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,ZEMMOUR,2,2.3255813953488373,02496,0.0,10.375
7071,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,MÉLENCHON,10,11.627906976744185,02496,0.0,10.375
7072,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,HIDALGO,0,0.0,02496,0.0,10.375
7073,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,JADOT,2,2.3255813953488373,02496,0.0,10.375
7074,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,PÉCRESSE,2,2.3255813953488373,02496,0.0,10.375
7075,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,POUTOU,0,0.0,02496,0.0,10.375
7076,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,DUPONT-AIGNAN,1,1.1627906976744187,02496,0.0,10.375
7077,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,abstentions,22,25.581395348837212,02496,0.0,10.375
7078,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,blancs,0,0.0,02496,0.0,10.375
7079,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Monnes,86,Petite ville,nuls,0,0.0,02496,0.0,10.375
7215,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,ARTHAUD,1,0.6578947368421052,02506,0.0,10.375
7216,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,ROUSSEL,5,3.289473684210526,02506,0.0,10.375
7217,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,MACRON,44,28.947368421052634,02506,0.0,10.375
7218,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,LASSALLE,4,2.631578947368421,02506,0.0,10.375
7219,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,LE PEN,30,19.736842105263158,02506,0.0,10.375
7220,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,ZEMMOUR,10,6.578947368421052,02506,0.0,10.375
7221,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,MÉLENCHON,18,11.842105263157894,02506,0.0,10.375
7222,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,HIDALGO,1,0.6578947368421052,02506,0.0,10.375
7223,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,JADOT,4,2.631578947368421,02506,0.0,10.375
7224,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,PÉCRESSE,7,4.605263157894736,02506,0.0,10.375
7225,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,POUTOU,0,0.0,02506,0.0,10.375
7226,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,DUPONT-AIGNAN,5,3.289473684210526,02506,0.0,10.375
7227,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,abstentions,20,13.157894736842104,02506,0.0,10.375
7228,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,blancs,2,1.3157894736842104,02506,0.0,10.375
7229,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montgobert,152,Petite ville,nuls,1,0.6578947368421052,02506,0.0,10.375
7395,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,ARTHAUD,2,0.8438818565400843,02518,0.0,10.375
7396,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,ROUSSEL,2,0.8438818565400843,02518,0.0,10.375
7397,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,MACRON,32,13.502109704641349,02518,0.0,10.375
7398,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,LASSALLE,7,2.9535864978902953,02518,0.0,10.375
7399,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,LE PEN,64,27.004219409282697,02518,0.0,10.375
7400,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,ZEMMOUR,11,4.641350210970464,02518,0.0,10.375
7401,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,MÉLENCHON,28,11.814345991561181,02518,0.0,10.375
7402,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,HIDALGO,2,0.8438818565400843,02518,0.0,10.375
7403,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,JADOT,4,1.6877637130801686,02518,0.0,10.375
7404,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,PÉCRESSE,19,8.016877637130802,02518,0.0,10.375
7405,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,POUTOU,1,0.42194092827004215,02518,0.0,10.375
7406,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,DUPONT-AIGNAN,3,1.2658227848101267,02518,0.0,10.375
7407,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,abstentions,56,23.628691983122362,02518,0.0,10.375
7408,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,blancs,4,1.6877637130801686,02518,0.0,10.375
7409,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Montlevon,237,Petite ville,nuls,2,0.8438818565400843,02518,0.0,10.375
38880,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,ARTHAUD,1,0.7246376811594203,62472,0.0,8.25
38881,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,ROUSSEL,3,2.1739130434782608,62472,0.0,8.25
38882,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,MACRON,34,24.637681159420293,62472,0.0,8.25
38883,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,LASSALLE,1,0.7246376811594203,62472,0.0,8.25
38884,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,LE PEN,26,18.84057971014493,62472,0.0,8.25
38885,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,ZEMMOUR,6,4.3478260869565215,62472,0.0,8.25
38886,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,MÉLENCHON,10,7.246376811594203,62472,0.0,8.25
38887,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,HIDALGO,3,2.1739130434782608,62472,0.0,8.25
38888,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,JADOT,4,2.898550724637681,62472,0.0,8.25
38889,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,PÉCRESSE,7,5.072463768115942,62472,0.0,8.25
38890,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,POUTOU,2,1.4492753623188406,62472,0.0,8.25
38891,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,DUPONT-AIGNAN,3,2.1739130434782608,62472,0.0,8.25
38892,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,abstentions,36,26.08695652173913,62472,0.0,8.25
38893,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,blancs,2,1.4492753623188406,62472,0.0,8.25
38894,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Inxent,138,Petite ville,nuls,0,0.0,62472,0.0,8.25
7695,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,ARTHAUD,0,0.0,02538,0.0,10.375
7696,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,ROUSSEL,1,1.8867924528301887,02538,0.0,10.375
7697,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,MACRON,3,5.660377358490567,02538,0.0,10.375
7698,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,LASSALLE,1,1.8867924528301887,02538,0.0,10.375
7699,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,LE PEN,24,45.28301886792453,02538,0.0,10.375
7700,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,ZEMMOUR,2,3.7735849056603774,02538,0.0,10.375
7701,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,MÉLENCHON,0,0.0,02538,0.0,10.375
7702,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,HIDALGO,0,0.0,02538,0.0,10.375
7703,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,JADOT,0,0.0,02538,0.0,10.375
7704,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,PÉCRESSE,6,11.320754716981133,02538,0.0,10.375
7705,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,POUTOU,0,0.0,02538,0.0,10.375
7706,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,DUPONT-AIGNAN,2,3.7735849056603774,02538,0.0,10.375
7707,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,abstentions,11,20.754716981132077,02538,0.0,10.375
7708,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,blancs,2,3.7735849056603774,02538,0.0,10.375
7709,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nanteuil-Notre-Dame,53,Petite ville,nuls,1,1.8867924528301887,02538,0.0,10.375
7860,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,ARTHAUD,2,0.2915451895043732,02549,0.0,10.375
7861,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,ROUSSEL,11,1.6034985422740524,02549,0.0,10.375
7862,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,MACRON,158,23.03206997084548,02549,0.0,10.375
7863,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,LASSALLE,9,1.3119533527696794,02549,0.0,10.375
7864,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,LE PEN,182,26.53061224489796,02549,0.0,10.375
7865,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,ZEMMOUR,54,7.871720116618077,02549,0.0,10.375
7866,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,MÉLENCHON,57,8.309037900874635,02549,0.0,10.375
7867,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,HIDALGO,2,0.2915451895043732,02549,0.0,10.375
7868,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,JADOT,19,2.7696793002915454,02549,0.0,10.375
7869,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,PÉCRESSE,30,4.373177842565598,02549,0.0,10.375
7870,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,POUTOU,8,1.1661807580174928,02549,0.0,10.375
7871,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,DUPONT-AIGNAN,10,1.4577259475218658,02549,0.0,10.375
7872,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,abstentions,135,19.67930029154519,02549,0.0,10.375
7873,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,blancs,3,0.43731778425655976,02549,0.0,10.375
7874,Aisne,02002,19.8,30.4,26.3,17.7,5.8,35.5,8.0,24.4,41.4,Neuville-Saint-Amand,686,Petite ville,nuls,6,0.8746355685131195,02549,0.0,10.375
39180,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,ARTHAUD,1,0.49261083743842365,62493,0.0,8.25
39181,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,ROUSSEL,4,1.9704433497536946,62493,0.0,8.25
39182,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,MACRON,32,15.763546798029557,62493,0.0,8.25
39183,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,LASSALLE,11,5.41871921182266,62493,0.0,8.25
39184,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,LE PEN,73,35.960591133004925,62493,0.0,8.25
39185,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,ZEMMOUR,4,1.9704433497536946,62493,0.0,8.25
39186,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,MÉLENCHON,10,4.926108374384237,62493,0.0,8.25
39187,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,HIDALGO,1,0.49261083743842365,62493,0.0,8.25
39188,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,JADOT,5,2.4630541871921183,62493,0.0,8.25
39189,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,PÉCRESSE,5,2.4630541871921183,62493,0.0,8.25
39190,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,POUTOU,1,0.49261083743842365,62493,0.0,8.25
39191,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,DUPONT-AIGNAN,3,1.477832512315271,62493,0.0,8.25
39192,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,abstentions,50,24.63054187192118,62493,0.0,8.25
39193,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,blancs,3,1.477832512315271,62493,0.0,8.25
39194,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Lebucquière,203,Petite ville,nuls,0,0.0,62493,0.0,8.25
7950,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,ARTHAUD,11,0.7432432432432433,02555,23.10227157370312,10.375
7951,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,ROUSSEL,30,2.027027027027027,02555,23.10227157370312,10.375
7952,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,MACRON,218,14.72972972972973,02555,23.10227157370312,10.375
7953,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,LASSALLE,28,1.891891891891892,02555,23.10227157370312,10.375
7954,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,LE PEN,351,23.716216216216214,02555,23.10227157370312,10.375
7955,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Nogent-l'Artaud,1480,Petite moyenne ville,ZEMMOUR,59,3.986486486486487,02555,23.10227157370312,10.375
